Step,Wave,R1,T1,R2,T2,Time,Beam,R1/R2,T1/T2,R2Ad,T2Ad,Temp1,Temp2,Temp3,Temp4
117192.0,1100.0,6.9267538e-12,1.0979605999999998e-11,7.0557172e-12,1.0896159999999999e-11,7.890749931335449,6.08e-12,0.9817221415846996,1.0076582942981747,-1.1604798026315788,-1792131.5789473683,22.62532220771982,-16.425792226116528,16.40658177574028,20.702942480216507
129203.0,1200.0,8.6487818e-12,1.156038e-11,6.672734599999999e-12,1.3909548e-11,10.461333751678467,6.09e-12,1.2961375385737657,0.8311111187797044,-1.0956871264367813,-2283998.02955665,22.61762604171264,-16.41514518045301,16.41048022483392,20.69718920328279
140447.0,1300.0,7.828815e-12,1.4060793999999999e-11,8.1954556e-12,1.468366e-11,13.00139570236206,6.09e-12,0.9552629386461443,0.9575810118185792,-1.3457234154351396,-2411110.016420361,22.612646971542915,-16.417778016197815,16.404258743698904,20.695306738954514
262667.0,1400.0,2.1086178e-11,2.3965654e-11,2.1629029999999996e-11,3.2407278e-11,19.59164547920227,6.08e-12,0.9749016946206095,0.7395145621301487,-3.557406249999999,-5330144.407894737,22.59837469780655,-16.418285061896427,16.404652582007714,20.689789110936943
276257.0,1500.0,5.102613e-12,5.1794865999999994e-12,4.3680892e-12,4.3196894e-12,22.20295286178589,6.07e-12,1.1681567766519054,1.199041440340595,-0.7196193080724876,-711645.7001647446,22.58484912089267,-16.41485487997045,16.401530447509174,20.67475610711898
289837.0,1600.0,6.7285122e-12,8.4691334e-12,5.910677799999999e-12,9.5550554e-12,24.823236227035522,6.03e-12,1.1383655864307136,0.8863510514025905,-0.9802119071310115,-1584586.3018242123,22.584975996845344,-16.432843439367275,16.402242791813364,20.679280415461733
303532.0,1700.0,1.2526212e-11,2.1947292e-11,1.2676138e-11,2.2909162e-11,27.453335523605347,6.07e-12,0.9881725806393082,0.9580137414018025,-2.0883258649093905,-3774161.7792421747,22.58812673838196,-16.428085833088915,16.40568912903825,20.677854320818597
317215.0,1800.0,1.472753e-11,2.1129961999999996e-11,1.5989456e-11,2.430764e-11,30.073469161987305,6.36e-12,0.9210776151483827,0.8692724591938995,-2.5140654088050316,-3821955.974842767,22.57553459833099,-16.428554491324917,16.39939026059443,20.679227103225514
330852.0,1900.0,1.5513392e-11,1.9983319999999996e-11,1.5004642e-11,2.2930022e-11,32.70357394218445,6.59e-12,1.0339061738360702,0.8714915319313692,-2.2768804248861914,-3479517.754172989,22.56795548369928,-16.430978827683532,16.39884758806943,20.666456834754342
344489.0,2000.0,1.5654078e-11,2.187949e-11,1.6701418e-11,2.3517125999999995e-11,35.32413673400879,6.33e-12,0.9372903546273736,0.9303641099681994,-2.638454660347551,-3715185.781990521,22.56378381457114,-16.43862099537637,16.394243744901587,20.65924570836046
358127.0,2100.0,1.5163091999999997e-11,2.1474923999999997e-11,1.6297828e-11,2.5274721999999996e-11,37.944228410720825,6.5e-12,0.9303750168427349,0.8496601466081408,-2.507358153846154,-3888418.7692307686,22.558078540380052,-16.445472970179082,16.394428015410824,20.647070218162185
371764.0,2200.0,2.0076496e-11,2.8516465999999998e-11,2.0229974000000002e-11,3.2503392e-11,40.5651912689209,6.15e-12,0.9924133367645455,0.8773381559684602,-3.289426666666667,-5285104.390243902,22.54915823423761,-16.448512682310138,16.387210444115567,20.628071515744807
