Step,Wave,R1,T1,R2,T2,Time,Beam,R1/R2,T1/T2,R2Ad,T2Ad,Temp1,Temp2,Temp3,Temp4
117192.0,1100.0,6.133787800000001e-12,1.6274419999999998e-11,6.2400142e-12,1.5306194e-11,7.941298007965088,-8.3447e-07,0.9829765772007378,1.0632571362939736,7.477817297206611e-06,18.34241374764821,21.541723123368683,-16.779615018068228,15.773515154282961,20.037863748696964
129203.0,1200.0,6.1433802e-12,1.7344323999999997e-11,4.7784278e-12,1.5845264000000002e-11,10.501303434371948,-8.3623e-07,1.285648848769882,1.094606186428954,5.714250624828098e-06,18.948451980914346,21.55253108123378,-16.782470985172665,15.779698213680604,20.04572804788245
140447.0,1300.0,7.857237e-12,1.7085786e-11,4.9567737999999995e-12,1.6017371999999998e-11,13.051295518875122,-8.3537e-07,1.5851514144139482,1.066703451727287,5.933626776159067e-06,19.173985180219542,21.540051523629927,-16.788536097830047,15.774435777214478,20.04166669590768
262667.0,1400.0,1.5526894e-11,4.165046799999999e-11,1.4003430000000001e-11,4.383349e-11,19.657411098480225,-8.3523e-07,1.108792203053109,0.950197394731745,1.6765956682590423e-05,52.48074183159129,21.54918416717993,-16.789557966870632,15.777359264510096,20.041473258636927
276257.0,1500.0,5.9415862000000006e-12,6.4501832e-12,4.47396e-12,6.4797992e-12,22.30741024017334,-8.3474e-07,1.3280373986356606,0.9954294880001837,5.359704818266766e-06,7.76265567721686,21.540920112322453,-16.785961672841722,15.773192660724476,20.0386134882242
289837.0,1600.0,9.228229199999999e-12,1.4572276e-11,4.3659578000000005e-12,1.1486618e-11,24.9174063205719,-8.3451e-07,2.1136780570806244,1.268630679630854,5.2317621118980005e-06,13.764506117362286,21.545830963766207,-16.792882374956434,15.776435572497917,20.03817085887772
303532.0,1700.0,1.2470791999999998e-11,4.1722737999999996e-11,8.2750364e-12,3.3838534e-11,27.55741047859192,-8.3725e-07,1.5070377213083919,1.2329948454622766,9.883590803224843e-06,40.4162842639594,21.542804315945887,-16.77812275949873,15.778496649947385,20.04459940318145
317215.0,1800.0,1.4786506e-11,4.196786399999999e-11,1.1572664e-11,3.700503199999999e-11,30.167414903640747,-8.3487e-07,1.2777097822938608,1.1341123553142718,1.3861635943320517e-05,44.32430438271827,21.542998632769695,-16.775951592752335,15.779638325452709,20.041700885729483
330852.0,1900.0,1.3747634e-11,3.9647008000000005e-11,9.6200936e-12,3.6125118e-11,32.80742573738098,-8.3516e-07,1.4290540790580248,1.0974914462563141,1.1518862972364577e-05,43.25532592557115,21.546729131015184,-16.78300049182701,15.777898928221532,20.04053877587353
344489.0,2000.0,1.805216e-11,4.308098e-11,1.0762646e-11,3.7456536e-11,35.437426805496216,-8.3736e-07,1.67729757161947,1.1501592138685757,1.2853069169771663e-05,44.7316996274004,21.548766891531614,-16.781890263935622,15.780036392912223,20.040185433468366
358127.0,2100.0,8.4420138e-12,5.3633982e-11,1.1346e-11,4.8385791999999995e-11,38.0974543094635,-8.3541e-07,0.7440519830777367,1.1084655181421852,1.3581355262685388e-05,57.91861720592284,21.556881431990973,-16.784483310384132,15.78047343728582,20.046470849711056
371764.0,2200.0,1.75157e-11,6.187456e-11,1.4356571999999998e-11,5.6350463999999994e-11,40.70878624916077,-8.36e-07,1.2200475155211148,1.0980310650148328,1.7172933014354064e-05,67.40486124401913,21.544158687339234,-16.78241901827829,15.782833925636908,20.046833946644256
385401.0,2300.0,2.7404324000000002e-11,7.6629686e-11,1.9902412e-11,7.149325999999999e-11,43.32878088951111,-8.3547e-07,1.3769348157399215,1.0718448983862257,2.3821815265658854e-05,85.57250409948891,21.54805705743314,-16.785648515133857,15.779369167994219,20.04996286097355
399038.0,2400.0,2.9101165999999996e-11,9.6519756e-11,2.5237167999999995e-11,9.259926e-11,45.95929145812988,-8.3633e-07,1.1531074326564692,1.0423383081031101,3.0176088386163352e-05,110.72095942989012,21.548573460400974,-16.787677961726388,15.782198529099503,20.045673954003064
117192.0,1100.0,7.315082e-12,1.4471693999999998e-11,4.7130576e-12,1.4656093999999998e-11,59.429901123046875,-8.3503e-07,1.552088393742525,0.9874182029673118,5.644177574458403e-06,17.551577787624396,21.560408537284047,-16.782395287061433,15.791396687362806,20.05321201930809
129203.0,1200.0,4.8018756e-12,2.1790085999999995e-11,5.1571468e-12,1.8952157999999998e-11,62.01989769935608,-8.3845e-07,0.9311109003141039,1.1497416811320376,6.1508101854612675e-06,22.60380225415946,21.55625579775841,-16.77160738743771,15.787330201496957,20.051361560287148
140447.0,1300.0,1.00314966e-11,1.72348e-11,4.5972392e-12,1.5369164e-11,64.56109261512756,-8.3686e-07,2.1820697517762397,1.121388255080107,5.493438806968908e-06,18.36527495638458,21.55161627972035,-16.786770917478464,15.783821896550535,20.05128305085293
262667.0,1400.0,1.6452018e-11,4.190677e-11,1.3982114e-11,4.529529399999999e-11,71.16109275817871,-8.3863e-07,1.1766473939491553,0.9251903740816873,1.6672565970690292e-05,54.01105851209711,21.56451808153497,-16.78815280393934,15.787055128296856,20.05512838352888
276257.0,1500.0,7.716535e-13,1.3446492e-11,3.076131e-12,9.937269999999998e-12,73.79112124443054,-8.373e-07,0.25085196306659246,1.353137431105324,3.6738695807954133e-06,11.868231219395675,21.562028925642664,-16.781251686104667,15.790205217109587,20.059895685362562
289837.0,1600.0,5.6957382e-12,1.6918894e-11,4.1222416e-12,1.4640078e-11,76.41112208366394,-8.3939e-07,1.3817089711578283,1.155656001286332,4.910996795291819e-06,17.441330013462157,21.55810389383913,-16.777313869193335,15.787659968640355,20.055709165967073
