Step,Wave,R1,T1,R2,T2,Time,Beam,R1/R2,T1/T2,R2Ad,T2Ad,Temp1,Temp2,Temp3,Temp4
134825.0,1249.9964985994397,7.089556599999999e-12,1.2641458e-11,4.6608328e-12,1.1500774e-11,17.560733795166016,-1.16277e-06,1.5210922391380355,1.0991832375803576,4.00838755729852e-06,9.890841696982207e-06,22.714024727306764,-16.723235780215987,22.992390744412774,24.17006189881397
134825.0,1249.9964985994397,6.142136600000001e-12,1.3096313999999999e-11,4.8594296e-12,1.2154003999999999e-11,18.20039129257202,-1.16196e-06,1.263962461767118,1.07753082852367,4.182097146201246e-06,1.0459916003993252e-05,22.72721875314727,-16.7269348337976,22.993796452650543,24.174744326202585
134825.0,1249.9964985994397,6.3287432e-12,1.2672378e-11,4.7531144e-12,1.1674746e-11,18.8100643157959,-1.15954e-06,1.3314939779273984,1.0854521374597785,4.0991379340083145e-06,1.0068428859720235e-05,22.72003536598362,-16.712065656805635,22.991754565385634,24.176513284557757
134825.0,1249.9964985994397,6.617134400000001e-12,1.3495666e-11,4.802053200000001e-12,1.2147669999999999e-11,19.40975522994995,-1.16005e-06,1.3779802356208797,1.1109674530177394,4.139522606784191e-06,1.0471677944916167e-05,22.72610181374779,-16.74624038242945,23.002007797521287,24.190804756167438
134825.0,1249.9964985994397,6.1003924e-12,1.2762902000000001e-11,5.0524306000000005e-12,1.1995866e-11,20.019386291503906,-1.16451e-06,1.2074173567074824,1.0639416945804496,4.3386751509218475e-06,1.0301213385887626e-05,22.7378930912991,-16.737923641086695,23.003034313948888,24.204578094483225
134825.0,1249.9964985994397,5.7794048e-12,1.1782779999999998e-11,4.911388e-12,1.2074279999999999e-11,20.64907717704773,-1.16158e-06,1.1767355378968227,0.9758577737140433,4.2281960777561595e-06,1.0394703765560701e-05,22.730216205435397,-16.727520732902633,23.002548815603973,24.20294939817694
134825.0,1249.9964985994397,6.5546956e-12,1.3686028e-11,5.0967506000000004e-12,1.223037e-11,21.248726844787598,-1.15774e-06,1.2860538241757404,1.1190199478838334,4.402327465579492e-06,1.0564004007808316e-05,22.724915332574994,-16.712990810048154,23.00733624211665,24.201430438391526
134825.0,1249.9964985994397,6.671846399999999e-12,1.4017209999999999e-11,5.2730542000000004e-12,1.260737e-11,21.869723796844482,-1.15898e-06,1.2652717281001964,1.1118266537747366,4.549737010129597e-06,1.0877987540768606e-05,22.714358756510933,-16.723741922108957,23.006358677288688,24.190123064417207
134825.0,1249.9964985994397,6.6430693999999995e-12,1.2556149999999999e-11,5.312134200000001e-12,1.3246443999999997e-11,22.479400157928467,-1.16308e-06,1.2505462305526842,0.9478883540367514,4.5672990679918845e-06,1.1389108229872405e-05,22.726808355511366,-16.722195054899032,22.994053706003513,24.184913634412965
134825.0,1249.9964985994397,6.841399400000001e-12,1.3554897999999998e-11,5.1710914e-12,1.272919e-11,23.089040994644165,-1.16214e-06,1.3230087946231237,1.0648672853496568,4.449628616173611e-06,1.095323282909116e-05,22.72162349648346,-16.734821190003743,22.999073453321444,24.179005588182577
134825.0,1249.9964985994397,6.6375628e-12,1.3965426e-11,4.8786142e-12,1.3121087999999999e-11,23.69874405860901,-1.1626e-06,1.3605426721383298,1.064349694171703,4.196296404610356e-06,1.1285986581799413e-05,22.723517731108416,-16.731288198946118,22.998987764329286,24.185448523967125
134825.0,1249.9964985994397,6.498385199999999e-12,1.4421399999999999e-11,4.571482000000001e-12,1.3396016e-11,24.3184597492218,-1.16292e-06,1.4215051486585746,1.0765439515748563,3.931037388642384e-06,1.1519292814639012e-05,22.714529655583988,-16.720651234420245,22.99201287716761,24.180082053840636
134825.0,1249.9964985994397,6.2078622e-12,1.4494418e-11,4.3478388e-12,1.2706838000000001e-11,24.928102016448975,-1.16246e-06,1.4278041311007206,1.140678585813402,3.7402050823254133e-06,1.0930989453400547e-05,22.734189111803346,-16.734028142955083,22.999054148348137,24.183151949162777
134825.0,1249.9964985994397,6.0693062e-12,1.383318e-11,4.332473400000001e-12,1.1798983999999999e-11,25.54779863357544,-1.15916e-06,1.4008871237386014,1.1724043358309495,3.737597398115878e-06,1.01789088650402e-05,22.729133010414444,-16.73663273233751,22.975303356167444,24.18191451839766
134825.0,1249.9964985994397,6.822303800000001e-12,1.3851431999999997e-11,3.8086258e-12,1.2054908000000001e-11,26.157443046569824,-1.1591e-06,1.7912770007491943,1.1490284289187438,3.285847467862997e-06,1.0400231213872831e-05,22.727408828123316,-16.746481175455187,22.975477476626224,24.181324052303978
134825.0,1249.9964985994397,7.1345874e-12,1.3190938e-11,3.5461550000000003e-12,1.1704545999999998e-11,26.777109146118164,-1.15912e-06,2.0119220395047592,1.1269927086450002,3.0593510594243914e-06,1.0097786251639172e-05,22.732171417794802,-16.736968193946723,22.9693347612469,24.171753309000792
134825.0,1249.9964985994397,7.114070599999999e-12,1.2910798e-11,4.394024e-12,1.1076837999999999e-11,27.38681650161743,-1.15804e-06,1.6190331686854689,1.1655671049806815,3.7943628890193776e-06,9.565160098096783e-06,22.726545946303588,-16.746546035155006,22.96315854011715,24.152071327324734
134825.0,1249.9964985994397,6.3645365999999995e-12,1.1470227999999998e-11,5.1474658000000005e-12,1.1287315999999997e-11,27.996456146240234,-1.1617e-06,1.2364407744098074,1.016205092512693,4.430976844279935e-06,9.716205560816043e-06,22.71435340957737,-16.741670723517473,22.950142505434428,24.11467454781706
