Step,Wave,R1,T1,R2,T2,Time,Beam,R1/R2,T1/T2,R2Ad,T2Ad,Temp1,Temp2,Temp3,Temp4
117192.0,1100.0,6.690142799999999e-12,1.0488614e-11,3.8124448e-12,8.5838722e-12,7.9194300174713135,-7.4664e-07,1.7548169615465643,1.221897735150344,5.106135219114969e-06,11.496668006000215,21.764409870802467,-16.710473722834138,16.02288937012571,20.174048104007966
129203.0,1200.0,6.9462936e-12,1.4270156e-11,4.1289914000000006e-12,1.1648298000000001e-11,10.5031898021698,-7.4824e-07,1.6823221283531855,1.2250850725144566,5.518271410242703e-06,15.567595958515984,21.761178849271573,-16.71337255829701,16.030807885039792,20.175164595229944
140447.0,1300.0,7.1125606e-12,1.2527463999999999e-11,5.6829486e-12,1.2448487999999998e-11,13.086758375167847,-7.4912e-07,1.2515616629015438,1.006344224294549,7.586165901324221e-06,16.617481845365226,21.764905048830542,-16.705856345478196,16.02550099376947,20.180712374761015
262667.0,1400.0,1.921603e-11,2.8538822e-11,1.465148e-11,3.330731e-11,19.708653450012207,-7.4576e-07,1.3115419056641375,0.8568335899837004,1.9646374168633344e-05,44.662237180862476,21.765425755771105,-16.71874537305223,16.035451088912282,20.18304818292404
276257.0,1500.0,4.1250836e-12,5.1239798e-12,3.4475671999999996e-12,4.9611844e-12,22.37308669090271,-7.4787e-07,1.1965201432476793,1.0328138176037158,4.60984823565593e-06,6.633752390121279,21.774049178971893,-16.74020074923442,16.033708269919487,20.184671766296958
289837.0,1600.0,6.084405199999999e-12,1.1748506e-11,4.5641992e-12,1.0042696399999999e-11,25.006885766983032,-7.4571e-07,1.3330717905563805,1.169855737150433,6.1206088157594775e-06,13.467294792881953,21.764276348731414,-16.724940068380192,16.02901620890941,20.178561720579808
303532.0,1700.0,1.2152469999999999e-11,2.9318896e-11,1.0028656e-11,2.3480620000000002e-11,27.64079713821411,-7.4819e-07,1.2117745388813814,1.2486423271617189,1.340388938638581e-05,31.383231532097465,21.765867620828658,-16.718650739315137,16.03079578005685,20.17893670779671
317215.0,1800.0,1.5430968000000002e-11,2.7656673999999997e-11,1.0783962e-11,2.4435786e-11,30.264800786972046,-7.4671e-07,1.4309182469300246,1.1318102884024275,1.444196810006562e-05,32.72459991161227,21.764098319687093,-16.71848242366991,16.02260302551275,20.17754113535483
330852.0,1900.0,1.2635638e-11,2.1702915999999997e-11,1.0032918e-11,2.0534661999999996e-11,32.90865635871887,-7.4719e-07,1.2594180476706778,1.0568918056698475,1.3427532488389833e-05,27.48251716430894,21.758211418136227,-16.705446374165092,16.020607634113446,20.17908186927332
344489.0,2000.0,1.315362e-11,2.2655841999999996e-11,9.9149688e-12,2.1525586e-11,35.54021716117859,-7.4398e-07,1.3266426012354169,1.052507560072929,1.332692921852738e-05,28.933017016586472,21.767845509405163,-16.722683775006885,16.02679237231814,20.189358700349203
358127.0,2100.0,1.4149804000000001e-11,2.4546051999999994e-11,9.914258199999999e-12,2.3155774e-11,38.171815395355225,-7.4584e-07,1.4272176207797376,1.0600402301387115,1.3292741338624905e-05,31.04657030998606,21.779045399996164,-16.725732070295408,16.032561852530478,20.177428988509064
371764.0,2200.0,1.6874789999999998e-11,2.9586369999999996e-11,1.2109126000000002e-11,2.5918454e-11,40.8048152923584,-7.4622e-07,1.3935597003450122,1.141517545761024,1.622728685910322e-05,34.73299295114042,21.762107421533415,-16.719496766770817,16.02520433671185,20.177821137779006
385401.0,2300.0,2.2365154000000003e-11,4.130625199999999e-11,1.6341172e-11,3.7980312e-11,43.44959330558777,-7.4716e-07,1.3686383081947857,1.0875701073756319,2.187104770062637e-05,50.832903260345844,21.763264833661196,-16.70942890802104,16.020263432559943,20.18002714945419
399038.0,2400.0,2.6608518000000003e-11,5.026036e-11,1.9787304e-11,4.744702e-11,46.08291172981262,-7.4575e-07,1.3447268005787953,1.0592943455669082,2.6533428092524305e-05,63.62322494133423,21.767239388061682,-16.715103199772102,16.025215502858373,20.17898069944073
117192.0,1100.0,6.4332816e-12,9.379594199999998e-12,4.386208000000001e-12,1.0267704e-11,59.55622601509094,-7.4781e-07,1.4667069140359963,0.913504538112902,5.86540431393001e-06,13.730364664821279,21.775881342093385,-16.717090645194105,16.029719848617333,20.192763726479768
129203.0,1200.0,6.853212400000001e-12,1.3261347999999999e-11,5.823636e-12,1.205212e-11,62.1418354511261,-7.4645e-07,1.1767927116323893,1.1003332193838096,7.801776408332776e-06,16.145917342085873,21.764466172514858,-16.711756959927754,16.041551569096043,20.18752779096809
140447.0,1300.0,6.6663396e-12,1.028484e-11,6.1689599999999996e-12,1.2035725999999998e-11,64.68522644042969,-7.4589e-07,1.0806261671335202,0.8545259338738685,8.270602903913446e-06,16.13606027698454,21.777208182521974,-16.720850379231138,16.036821657145993,20.191428234186674
262667.0,1400.0,2.0873014000000003e-11,2.8717633999999997e-11,1.5789792e-11,3.3414597999999996e-11,71.2635703086853,-7.4798e-07,1.321930903206325,0.8594337720298176,2.1109912029733417e-05,44.673116928260114,21.771059887970466,-16.70524030987491,16.03119489504678,20.189754569425872
276257.0,1500.0,3.1576658e-12,6.206549e-12,2.7817890000000002e-12,5.316763599999999e-12,73.91220903396606,-7.4836e-07,1.1351205285519497,1.1673547042791221,3.717180234111925e-06,7.104553423486022,21.770609569147723,-16.71215800118057,16.034345464299918,20.19335531147749
