Step,Wave,R1,T1,R2,T2,Time,Beam,R1/R2,T1/T2,R2Ad,T2Ad,Temp1,Temp2,Temp3,Temp4
117191.0,1100.0,5.461075999999999e-11,0.00021843710000000002,5.461075999999999e-11,0.00021843710000000002,5.283024787902832,-1.16736e-06,1.0,1.0,4.678142132675438e-05,187.1205969024123,23.22298426671341,-15.717471635886966,17.598838641449618,19.916690546975815
129203.0,1200.0,2.6885659e-11,5.0696987000000004e-05,2.6239587e-11,4.8311288e-05,6.714723825454712,-1.16655e-06,1.024622033875762,1.0493818132110244,2.249332390381895e-05,41.41381681025245,23.22688478274722,-15.72898412523216,17.618839880122493,19.91533805306591
249029.0,1300.0,2.2689008e-11,5.0508522000000006e-05,2.1310898e-11,4.2790419e-05,12.110588312149048,-1.16901e-06,1.0646669136138702,1.1803698860719267,1.8229868007972558e-05,36.603980291015475,23.21584041406885,-15.714777233096243,17.618046657439777,19.91313604451642
262666.0,1400.0,5.461075999999999e-11,0.00021843710000000002,5.461075999999999e-11,0.00021524673,13.623929500579834,-1.16749e-06,1.0,1.0148219208719222,4.6776212215950454e-05,184.36708665598852,23.219211769133665,-15.71284741671252,17.61188855281199,19.906131198226944
276256.0,1500.0,3.153141e-11,6.3256547e-05,2.8400194000000006e-11,5.7121669e-05,15.117383003234863,-1.16861e-06,1.1102533313680882,1.1074001881842774,2.4302542336622147e-05,48.880010439753214,23.201583726621664,-15.710255599743789,17.613134798889917,19.907316050464658
289836.0,1600.0,6.1902761999999996e-12,1.131302e-05,8.5525032e-12,1.0274408e-05,16.629647254943848,-1.16772e-06,0.723797004834795,1.1010872840556847,7.324104408591101e-06,8.798691467132532,23.217262434637632,-15.726730923926027,17.594321573699517,19.909629940885054
303532.0,1700.0,1.0101308799999999e-11,2.1065887000000002e-05,9.984779000000002e-12,1.8103537e-05,18.14391326904297,-1.16811e-06,1.0116707440395023,1.1636337694672594,8.547807141450722e-06,15.49814401040998,23.21060584383372,-15.72319693789035,17.599910633660613,19.900599356412442
317215.0,1800.0,2.0971957e-11,4.8472965e-05,1.7792811e-11,4.1599059e-05,19.646484851837158,-1.16589e-06,1.1786758708334504,1.165241862802714,1.5261140416334303e-05,35.68008903069757,23.203178734470498,-15.732497007679683,17.603781818642346,19.913774589159118
330852.0,1900.0,2.3849124000000002e-11,5.236216799999999e-05,2.1947354999999997e-11,4.476257700000001e-05,21.119956731796265,-1.16936e-06,1.0866513983120063,1.1697755471048947,1.876868971061093e-05,38.27955206266677,23.19009187856824,-15.730000715699305,17.60687593998057,19.9022130651245
344489.0,2000.0,2.2120907000000004e-11,4.8741187e-05,2.1575386e-11,4.2084835e-05,22.611541509628296,-1.16444e-06,1.025284414378496,1.1581650967622896,1.8528551063171995e-05,36.141694720208854,23.18178679397488,-15.74740764776459,17.611676396947416,19.907998714983535
358126.0,2100.0,2.3127743e-11,4.7113233e-05,2.2206348e-11,4.363530300000001e-05,24.1046621799469,-1.16873e-06,1.0414924146915108,1.0797044998174985,1.9000408990955995e-05,37.3356575085777,23.186382004754876,-15.749801756161276,17.606754195281212,19.905556326249666
371763.0,2200.0,2.3877012e-11,5.136826199999999e-05,2.2028534999999998e-11,4.7014143e-05,25.61631417274475,-1.16512e-06,1.0839128430465303,1.0926129611678765,1.8906666266135675e-05,40.351331193353474,23.163724691765935,-15.73140131286874,17.614950103632964,19.90446081835728
385400.0,2300.0,2.8759895e-11,6.3243974e-05,2.6160872999999997e-11,5.9373934e-05,27.11874747276306,-1.1703e-06,1.0993476784968148,1.065180791287975,2.2353988720840807e-05,50.733943433307694,23.16567268450052,-15.731294247263747,17.62914171941003,19.90486085541363
399038.0,2400.0,3.7794168e-11,8.828686500000001e-05,3.4071811e-11,8.051218400000001e-05,28.600879907608032,-1.1679e-06,1.1092503418735213,1.0965652726548816,2.9173568798698517e-05,68.93756657248053,23.15177510336389,-15.743439489471541,17.625700004374266,19.898798882597987
117191.0,1100.0,1.0786627e-11,2.5823083999999996e-05,1.1249369e-11,2.1829572e-05,40.95088744163513,-1.16426e-06,0.9588650705652912,1.1829404625981672,9.662248123271436e-06,18.749739748853347,23.24810087749563,-15.720228972403902,17.58289690586446,19.901126693642766
129203.0,1200.0,1.1581014000000001e-11,1.9728509e-05,1.1716906999999999e-11,2.0268676000000002e-05,42.3808536529541,-1.16173e-06,0.9884019733194095,0.9733496652667396,1.008574023223985e-05,17.446976491955965,23.260139603821074,-15.714913731147078,17.54355870073948,19.9049970816979
249029.0,1300.0,2.2925617e-11,4.8271102e-05,2.1599733e-11,4.3889378e-05,47.76403260231018,-1.16622e-06,1.0613842772963906,1.0998356367684226,1.8521147810876163e-05,37.633875255097664,23.285407125343568,-15.692504418360954,17.5149088175736,19.899799237420496
262666.0,1400.0,5.461075999999999e-11,0.00021843710000000002,5.461075999999999e-11,0.00021657966,49.27227330207825,-1.16578e-06,1.0,1.0085762439556882,4.684482492408516e-05,185.7809020569919,23.2938091281182,-15.68367670304525,17.51025005092208,19.89944183127517
276256.0,1500.0,3.115731e-11,6.141325000000001e-05,2.9038981e-11,5.8161793e-05,50.78428268432617,-1.16701e-06,1.0729477732018213,1.0559036582658312,2.4883232363047446e-05,49.838298729231106,23.29627868461415,-15.693422562650767,17.50254034173645,19.90092016171235
289836.0,1600.0,7.4822425e-12,9.1933296e-06,7.3754892e-12,9.945838200000001e-06,52.286017417907715,-1.16801e-06,1.0144740636322809,0.9243393482914289,6.3145771012234485e-06,8.515199527401307,23.285157907554662,-15.698189024751855,17.492358634561697,19.899940472093874
